sample_order,company_id,final_sample_id,ticker,symbol,company_name,security,_company_key,cik,gics_sector,gics_sub_industry,accession_number,primary_document,form,filing_date,report_date,report_year,filing_url,source_manifest,sample_group,batch_id,r2_object_key,universe_order
310,S2023-310,S2023-310,MCO,MCO,Moody's Corporation,Moody's Corporation,cik:0001059556,0001059556,Financials,Financial Exchanges & Data,0001059556-24-000017,mco-20231231.htm,10-K,2024-02-14,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1059556/000105955624000017/mco-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001059556/0001059556-24-000017.html,327
311,S2023-311,S2023-311,MS,MS,Morgan Stanley,Morgan Stanley,cik:0000895421,0000895421,Financials,Investment Banking & Brokerage,0000895421-24-000300,ms-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/895421/000089542124000300/ms-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000895421/0000895421-24-000300.html,328
312,S2023-312,S2023-312,MOS,MOS,Mosaic Company (The),Mosaic Company (The),cik:0001285785,0001285785,Materials,Fertilizers & Agricultural Chemicals,0001618034-24-000004,mos-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1285785/000161803424000004/mos-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001285785/0001618034-24-000004.html,329
313,S2023-313,S2023-313,MSI,MSI,Motorola Solutions,Motorola Solutions,cik:0000068505,0000068505,Information Technology,Communications Equipment,0000068505-24-000008,msi-20231231.htm,10-K,2024-02-15,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/68505/000006850524000008/msi-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000068505/0000068505-24-000008.html,330
314,S2023-314,S2023-314,NRG,NRG,NRG Energy,NRG Energy,cik:0001013871,0001013871,Utilities,Independent Power Producers & Energy Traders,0001013871-24-000005,nrg-20231231.htm,10-K,2024-02-28,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1013871/000101387124000005/nrg-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001013871/0001013871-24-000005.html,331
315,S2023-315,S2023-315,NVR,NVR,"NVR, Inc.","NVR, Inc.",cik:0000906163,0000906163,Consumer Discretionary,Homebuilding,0000906163-24-000033,nvr-20231231.htm,10-K,2024-02-14,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/906163/000090616324000033/nvr-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000906163/0000906163-24-000033.html,332
316,S2023-316,S2023-316,NXPI,NXPI,NXP Semiconductors,NXP Semiconductors,cik:0001413447,0001413447,Information Technology,Semiconductors,0001413447-24-000013,nxpi-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1413447/000141344724000013/nxpi-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001413447/0001413447-24-000013.html,333
317,S2023-317,S2023-317,NDAQ,NDAQ,"Nasdaq, Inc.","Nasdaq, Inc.",cik:0001120193,0001120193,Financials,Financial Exchanges & Data,0001120193-24-000006,ndaq-20231231.htm,10-K,2024-02-21,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1120193/000112019324000006/ndaq-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001120193/0001120193-24-000006.html,334
318,S2023-318,S2023-318,NTAP,NTAP,NetApp,NetApp,cik:0001002047,0001002047,Information Technology,"Technology Hardware, Storage & Peripherals",0000950170-23-027948,ntap-20230428.htm,10-K,2023-06-14,2023-04-28,2023,https://www.sec.gov/Archives/edgar/data/1002047/000095017023027948/ntap-20230428.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001002047/0000950170-23-027948.html,335
319,S2023-319,S2023-319,NFLX,NFLX,Netflix,Netflix,cik:0001065280,0001065280,Communication Services,Movies & Entertainment,0001065280-24-000030,nflx-20231231.htm,10-K,2024-01-26,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1065280/000106528024000030/nflx-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001065280/0001065280-24-000030.html,336
320,S2023-320,S2023-320,NEM,NEM,Newmont,Newmont,cik:0001164727,0001164727,Materials,Gold,0001164727-24-000016,nem-20231231.htm,10-K,2024-02-29,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1164727/000116472724000016/nem-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001164727/0001164727-24-000016.html,337
321,S2023-321,S2023-321,NWSA|NWS,NWSA|NWS,News Corp (Class A)|News Corp (Class B),News Corp (Class A)|News Corp (Class B),cik:0001564708,0001564708,Communication Services,Publishing,0001564708-23-000368,nws-20230630.htm,10-K,2023-08-15,2023-06-30,2023,https://www.sec.gov/Archives/edgar/data/1564708/000156470823000368/nws-20230630.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001564708/0001564708-23-000368.html,338
322,S2023-322,S2023-322,NEE,NEE,NextEra Energy,NextEra Energy,cik:0000753308,0000753308,Utilities,Multi-Utilities,0000753308-24-000008,nee-20231231.htm,10-K,2024-02-16,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/753308/000075330824000008/nee-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000753308/0000753308-24-000008.html,339
323,S2023-323,S2023-323,NI,NI,NiSource,NiSource,cik:0001111711,0001111711,Utilities,Multi-Utilities,0001111711-24-000011,nix-20231231.htm,10-K,2024-02-21,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1111711/000111171124000011/nix-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001111711/0001111711-24-000011.html,340
324,S2023-324,S2023-324,NKE,NKE,"Nike, Inc.","Nike, Inc.",cik:0000320187,0000320187,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",0000320187-23-000039,nke-20230531.htm,10-K,2023-07-20,2023-05-31,2023,https://www.sec.gov/Archives/edgar/data/320187/000032018723000039/nke-20230531.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000320187/0000320187-23-000039.html,341
325,S2023-325,S2023-325,NDSN,NDSN,Nordson Corporation,Nordson Corporation,cik:0000072331,0000072331,Industrials,Industrial Machinery & Supplies & Components,0000072331-23-000242,ndsn-20231031.htm,10-K,2023-12-20,2023-10-31,2023,https://www.sec.gov/Archives/edgar/data/72331/000007233123000242/ndsn-20231031.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000072331/0000072331-23-000242.html,342
326,S2023-326,S2023-326,NSC,NSC,Norfolk Southern,Norfolk Southern,cik:0000702165,0000702165,Industrials,Rail Transportation,0000702165-24-000005,nsc-20231231.htm,10-K,2024-02-05,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/702165/000070216524000005/nsc-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000702165/0000702165-24-000005.html,343
327,S2023-327,S2023-327,NTRS,NTRS,Northern Trust,Northern Trust,cik:0000073124,0000073124,Financials,Asset Management & Custody Banks,0000073124-24-000073,ntrs-20231231.htm,10-K,2024-02-27,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/73124/000007312424000073/ntrs-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000073124/0000073124-24-000073.html,344
328,S2023-328,S2023-328,NOC,NOC,Northrop Grumman,Northrop Grumman,cik:0001133421,0001133421,Industrials,Aerospace & Defense,0001133421-24-000006,noc-20231231.htm,10-K,2024-01-25,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1133421/000113342124000006/noc-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001133421/0001133421-24-000006.html,345
329,S2023-329,S2023-329,NCLH,NCLH,Norwegian Cruise Line Holdings,Norwegian Cruise Line Holdings,cik:0001513761,0001513761,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",0001558370-24-001935,nclh-20231231x10k.htm,10-K,2024-02-28,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1513761/000155837024001935/nclh-20231231x10k.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001513761/0001558370-24-001935.html,346
330,S2023-330,S2023-330,NUE,NUE,Nucor,Nucor,cik:0000073309,0000073309,Materials,Steel,0000950170-24-021195,nue-20231231.htm,10-K,2024-02-27,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/73309/000095017024021195/nue-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000073309/0000950170-24-021195.html,347
331,S2023-331,S2023-331,NVDA,NVDA,Nvidia,Nvidia,cik:0001045810,0001045810,Information Technology,Semiconductors,0001045810-23-000017,nvda-20230129.htm,10-K,2023-02-24,2023-01-29,2023,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000017/nvda-20230129.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001045810/0001045810-23-000017.html,348
332,S2023-332,S2023-332,ON,ON,ON Semiconductor,ON Semiconductor,cik:0001097864,0001097864,Information Technology,Semiconductors,0001628280-24-003201,on-20231231.htm,10-K,2024-02-05,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1097864/000162828024003201/on-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001097864/0001628280-24-003201.html,349
333,S2023-333,S2023-333,OXY,OXY,Occidental Petroleum,Occidental Petroleum,cik:0000797468,0000797468,Energy,Oil & Gas Exploration & Production,0000797468-24-000034,oxy-20231231.htm,10-K,2024-02-14,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/797468/000079746824000034/oxy-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000797468/0000797468-24-000034.html,350
334,S2023-334,S2023-334,ODFL,ODFL,Old Dominion,Old Dominion,cik:0000878927,0000878927,Industrials,Cargo Ground Transportation,0000950170-24-020176,odfl-20231231.htm,10-K,2024-02-26,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/878927/000095017024020176/odfl-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000878927/0000950170-24-020176.html,351
335,S2023-335,S2023-335,OMC,OMC,Omnicom Group,Omnicom Group,cik:0000029989,0000029989,Communication Services,Advertising,0000029989-24-000007,omc-20231231.htm,10-K,2024-02-07,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/29989/000002998924000007/omc-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000029989/0000029989-24-000007.html,352
336,S2023-336,S2023-336,OKE,OKE,Oneok,Oneok,cik:0001039684,0001039684,Energy,Oil & Gas Storage & Transportation,0001039684-24-000015,oke-20231231.htm,10-K,2024-02-27,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1039684/000103968424000015/oke-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001039684/0001039684-24-000015.html,353
337,S2023-337,S2023-337,ORCL,ORCL,Oracle Corporation,Oracle Corporation,cik:0001341439,0001341439,Information Technology,Application Software,0000950170-23-028914,orcl-20230531.htm,10-K,2023-06-20,2023-05-31,2023,https://www.sec.gov/Archives/edgar/data/1341439/000095017023028914/orcl-20230531.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001341439/0000950170-23-028914.html,354
338,S2023-338,S2023-338,OTIS,OTIS,Otis Worldwide,Otis Worldwide,cik:0001781335,0001781335,Industrials,Industrial Machinery & Supplies & Components,0001781335-24-000013,otis-20231231.htm,10-K,2024-02-02,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1781335/000178133524000013/otis-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001781335/0001781335-24-000013.html,355
339,S2023-339,S2023-339,ORLY,ORLY,O’Reilly Automotive,O’Reilly Automotive,cik:0000898173,0000898173,Consumer Discretionary,Automotive Retail,0000898173-24-000009,orly-20231231x10k.htm,10-K,2024-02-28,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/898173/000089817324000009/orly-20231231x10k.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000898173/0000898173-24-000009.html,356
340,S2023-340,S2023-340,PCG,PCG,PG&E Corporation,PG&E Corporation,cik:0001004980,0001004980,Utilities,Multi-Utilities,0001004980-24-000014,pcg-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1004980/000100498024000014/pcg-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001004980/0001004980-24-000014.html,357
341,S2023-341,S2023-341,PNC,PNC,PNC Financial Services,PNC Financial Services,cik:0000713676,0000713676,Financials,Diversified Banks,0000713676-24-000028,pnc-20231231.htm,10-K,2024-02-21,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/713676/000071367624000028/pnc-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000713676/0000713676-24-000028.html,358
342,S2023-342,S2023-342,PPG,PPG,PPG Industries,PPG Industries,cik:0000079879,0000079879,Materials,Specialty Chemicals,0000079879-24-000040,ppg-20231231.htm,10-K,2024-02-15,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/79879/000007987924000040/ppg-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000079879/0000079879-24-000040.html,359
343,S2023-343,S2023-343,PPL,PPL,PPL Corporation,PPL Corporation,cik:0000922224,0000922224,Utilities,Electric Utilities,0000922224-24-000008,ppl-20231231.htm,10-K,2024-02-16,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/922224/000092222424000008/ppl-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000922224/0000922224-24-000008.html,360
344,S2023-344,S2023-344,PTC,PTC,PTC Inc.,PTC Inc.,cik:0000857005,0000857005,Information Technology,Application Software,0000950123-23-011049,ptc-20230930.htm,10-K,2023-11-20,2023-09-30,2023,https://www.sec.gov/Archives/edgar/data/857005/000095012323011049/ptc-20230930.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000857005/0000950123-23-011049.html,361
345,S2023-345,S2023-345,PCAR,PCAR,Paccar,Paccar,cik:0000075362,0000075362,Industrials,Construction Machinery & Heavy Transportation Equipment,0000950170-24-017900,pcar-20231231.htm,10-K,2024-02-21,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/75362/000095017024017900/pcar-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000075362/0000950170-24-017900.html,362
346,S2023-346,S2023-346,PKG,PKG,Packaging Corporation of America,Packaging Corporation of America,cik:0000075677,0000075677,Materials,Paper & Plastic Packaging Products & Materials,0000950170-24-022794,pkg-20231231.htm,10-K,2024-02-29,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/75677/000095017024022794/pkg-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000075677/0000950170-24-022794.html,363
347,S2023-347,S2023-347,PANW,PANW,Palo Alto Networks,Palo Alto Networks,cik:0001327567,0001327567,Information Technology,Systems Software,0001327567-23-000024,panw-20230731.htm,10-K,2023-09-01,2023-07-31,2023,https://www.sec.gov/Archives/edgar/data/1327567/000132756723000024/panw-20230731.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001327567/0001327567-23-000024.html,364
348,S2023-348,S2023-348,PARA,PARA,Paramount Global,Paramount Global,cik:0000813828,0000813828,,,0000813828-24-000007,para-20231231.htm,10-K,2024-02-28,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/813828/000081382824000007/para-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000813828/0000813828-24-000007.html,365
349,S2023-349,S2023-349,PH,PH,Parker Hannifin,Parker Hannifin,cik:0000076334,0000076334,Industrials,Industrial Machinery & Supplies & Components,0000076334-23-000042,ph-20230630.htm,10-K,2023-08-24,2023-06-30,2023,https://www.sec.gov/Archives/edgar/data/76334/000007633423000042/ph-20230630.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000076334/0000076334-23-000042.html,366
350,S2023-350,S2023-350,PYPL,PYPL,PayPal,PayPal,cik:0001633917,0001633917,Financials,Transaction & Payment Processing Services,0001633917-24-000024,pypl-20231231.htm,10-K,2024-02-08,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1633917/000163391724000024/pypl-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001633917/0001633917-24-000024.html,367
351,S2023-351,S2023-351,PAYX,PAYX,Paychex,Paychex,cik:0000723531,0000723531,Industrials,Human Resource & Employment Services,0000950170-23-032988,payx-20230531.htm,10-K,2023-07-14,2023-05-31,2023,https://www.sec.gov/Archives/edgar/data/723531/000095017023032988/payx-20230531.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000723531/0000950170-23-032988.html,368
352,S2023-352,S2023-352,PAYC,PAYC,Paycom,Paycom,cik:0001590955,0001590955,,,0000950170-24-015863,payc-20231231.htm,10-K,2024-02-15,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1590955/000095017024015863/payc-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001590955/0000950170-24-015863.html,369
353,S2023-353,S2023-353,PNR,PNR,Pentair,Pentair,cik:0000077360,0000077360,Industrials,Industrial Machinery & Supplies & Components,0000077360-24-000007,pnr-20231231.htm,10-K,2024-02-20,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/77360/000007736024000007/pnr-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000077360/0000077360-24-000007.html,370
354,S2023-354,S2023-354,PEP,PEP,PepsiCo,PepsiCo,cik:0000077476,0000077476,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,0000077476-24-000008,pep-20231230.htm,10-K,2024-02-09,2023-12-30,2023,https://www.sec.gov/Archives/edgar/data/77476/000007747624000008/pep-20231230.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000077476/0000077476-24-000008.html,371
355,S2023-355,S2023-355,PFE,PFE,Pfizer,Pfizer,cik:0000078003,0000078003,Health Care,Pharmaceuticals,0000078003-24-000039,pfe-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/78003/000007800324000039/pfe-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000078003/0000078003-24-000039.html,372
356,S2023-356,S2023-356,PM,PM,Philip Morris International,Philip Morris International,cik:0001413329,0001413329,Consumer Staples,Tobacco,0001413329-24-000013,pm-20231231.htm,10-K,2024-02-08,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1413329/000141332924000013/pm-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001413329/0001413329-24-000013.html,373
357,S2023-357,S2023-357,PSX,PSX,Phillips 66,Phillips 66,cik:0001534701,0001534701,Energy,Oil & Gas Refining & Marketing,0001534701-24-000078,psx-20231231.htm,10-K,2024-02-21,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1534701/000153470124000078/psx-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001534701/0001534701-24-000078.html,374
358,S2023-358,S2023-358,PNW,PNW,Pinnacle West Capital,Pinnacle West Capital,cik:0000764622,0000764622,Utilities,Multi-Utilities,0000764622-24-000016,pnw-20231231.htm,10-K,2024-02-27,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/764622/000076462224000016/pnw-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000764622/0000764622-24-000016.html,375
