company_id,final_sample_id,cik,ticker,accession_number,section_code,section_name,section_order,heading_text,extraction_status,first_paragraph_order,last_paragraph_order,paragraph_count,sentence_count,word_count,character_count,analysis_text_file,warning_message
P2025-066,P2025-066,0000062996,MAS,0000062996-26-000005,item_3,Legal Proceedings,6,Item 3. Legal Proceedings.,detected,220,225,6,8,44,272,2025/pilot_100/text/section_text/0000062996/0000062996-26-000005/item_3_legal_proceedings.txt,section_too_short
P2025-066,P2025-066,0000062996,MAS,0000062996-26-000005,item_5,Market for Registrant's Common Equity,7,"Item 5. Market for Registrant's Common Equity, Related Stockholder Matters and Issuer Purchases of Equity Securities.",detected,226,236,11,19,577,3504,2025/pilot_100/text/section_text/0000062996/0000062996-26-000005/item_5_stock_market_information.txt,
P2025-066,P2025-066,0000062996,MAS,0000062996-26-000005,item_7,Management's Discussion and Analysis,8,Item 7. Management's Discussion and Analysis of Financial Condition and Results of Operations.,detected,237,353,117,216,5119,33311,2025/pilot_100/text/section_text/0000062996/0000062996-26-000005/item_7_management_discussion_and_analysis.txt,
P2025-066,P2025-066,0000062996,MAS,0000062996-26-000005,item_7a,Market Risk,9,Item 7A. Quantitative and Qualitative Disclosures about Market Risk.,detected,354,357,4,7,174,1214,2025/pilot_100/text/section_text/0000062996/0000062996-26-000005/item_7a_market_risk.txt,
P2025-066,P2025-066,0000062996,MAS,0000062996-26-000005,item_8,Financial Statements and Supplementary Data,10,Item 8. Financial Statements and Supplementary Data.,detected,358,818,461,879,20348,126774,2025/pilot_100/text/section_text/0000062996/0000062996-26-000005/item_8_financial_statements.txt,
P2025-067,P2025-067,0001474735,GNRC,0001437749-26-004568,item_1,Business,1,Item 1. Business,detected,46,177,132,418,10850,74699,2025/pilot_100/text/section_text/0001474735/0001437749-26-004568/item_1_business.txt,
P2025-067,P2025-067,0001474735,GNRC,0001437749-26-004568,item_1a,Risk Factors,2,Item 1A. Risk Factors,detected,178,303,126,357,10024,66347,2025/pilot_100/text/section_text/0001474735/0001437749-26-004568/item_1a_risk_factors.txt,
P2025-067,P2025-067,0001474735,GNRC,0001437749-26-004568,item_1b,Unresolved Staff Comments,3,Item 1B. Unresolved Staff Comments,detected,304,305,2,3,6,39,2025/pilot_100/text/section_text/0001474735/0001437749-26-004568/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-067,P2025-067,0001474735,GNRC,0001437749-26-004568,item_1c,Cybersecurity,4,Item 1C. Cybersecurity,detected,306,315,10,33,776,5621,2025/pilot_100/text/section_text/0001474735/0001437749-26-004568/item_1c_cybersecurity.txt,
P2025-067,P2025-067,0001474735,GNRC,0001437749-26-004568,item_2,Properties,5,Item 2. Properties,detected,316,320,5,8,428,3539,2025/pilot_100/text/section_text/0001474735/0001437749-26-004568/item_2_properties.txt,
P2025-067,P2025-067,0001474735,GNRC,0001437749-26-004568,item_3,Legal Proceedings,6,Item 3. Legal Proceedings,detected,321,325,5,7,42,269,2025/pilot_100/text/section_text/0001474735/0001437749-26-004568/item_3_legal_proceedings.txt,section_too_short
P2025-067,P2025-067,0001474735,GNRC,0001437749-26-004568,item_5,Market for Registrant's Common Equity,7,"Item 5. Market for Registrant’s Common Equity, Related Stockholder Matters and Issuer Purchases of Equity Securities",detected,326,346,21,30,691,4315,2025/pilot_100/text/section_text/0001474735/0001437749-26-004568/item_5_stock_market_information.txt,
P2025-067,P2025-067,0001474735,GNRC,0001437749-26-004568,item_7,Management's Discussion and Analysis,8,Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations,detected,347,518,172,366,9914,65085,2025/pilot_100/text/section_text/0001474735/0001437749-26-004568/item_7_management_discussion_and_analysis.txt,
P2025-067,P2025-067,0001474735,GNRC,0001437749-26-004568,item_7a,Market Risk,9,Item 7A. Quantitative and Qualitative Disclosures About Market Risk,detected,519,533,15,34,816,5261,2025/pilot_100/text/section_text/0001474735/0001437749-26-004568/item_7a_market_risk.txt,
P2025-067,P2025-067,0001474735,GNRC,0001437749-26-004568,item_8,Financial Statements and Supplementary Data,10,Item 8. Financial Statements and Supplementary Data,detected,534,946,413,960,28394,180360,2025/pilot_100/text/section_text/0001474735/0001437749-26-004568/item_8_financial_statements.txt,
P2025-068,P2025-068,0000092380,LUV,0000092380-26-000004,item_1,Business,1,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000092380/0000092380-26-000004/item_1_business.txt,
P2025-068,P2025-068,0000092380,LUV,0000092380-26-000004,item_1a,Risk Factors,2,Item 1A. Risk Factors,detected,232,405,174,433,13382,92430,2025/pilot_100/text/section_text/0000092380/0000092380-26-000004/item_1a_risk_factors.txt,
P2025-068,P2025-068,0000092380,LUV,0000092380-26-000004,item_1b,Unresolved Staff Comments,3,Item 1B. Unresolved Staff Comments,detected,406,407,2,3,6,39,2025/pilot_100/text/section_text/0000092380/0000092380-26-000004/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-068,P2025-068,0000092380,LUV,0000092380-26-000004,item_1c,Cybersecurity,4,Item 1C. Cybersecurity,detected,408,432,25,81,1732,12878,2025/pilot_100/text/section_text/0000092380/0000092380-26-000004/item_1c_cybersecurity.txt,
P2025-068,P2025-068,0000092380,LUV,0000092380-26-000004,item_2,Properties,5,Item 2. Properties,detected,433,450,18,36,879,5649,2025/pilot_100/text/section_text/0000092380/0000092380-26-000004/item_2_properties.txt,
P2025-068,P2025-068,0000092380,LUV,0000092380-26-000004,item_3,Legal Proceedings,6,Item 3. Legal Proceedings,detected,451,484,34,165,5479,35060,2025/pilot_100/text/section_text/0000092380/0000092380-26-000004/item_3_legal_proceedings.txt,
P2025-068,P2025-068,0000092380,LUV,0000092380-26-000004,item_5,Market for Registrant's Common Equity,7,"Item 5. Market for Registrant’s Common Equity, Related Stockholder Matters, and Issuer Purchases of Equity Securities",detected,485,501,17,35,1100,6866,2025/pilot_100/text/section_text/0000092380/0000092380-26-000004/item_5_stock_market_information.txt,
P2025-068,P2025-068,0000092380,LUV,0000092380-26-000004,item_7,Management's Discussion and Analysis,8,Item 7 . Management's Discussion and Analysis of Financial Condition and Results of Operations,detected,502,658,157,402,11260,73223,2025/pilot_100/text/section_text/0000092380/0000092380-26-000004/item_7_management_discussion_and_analysis.txt,
P2025-068,P2025-068,0000092380,LUV,0000092380-26-000004,item_7a,Market Risk,9,Item 7A. Quantitative and Qualitative Disclosures About Market Risk,detected,659,677,19,72,1896,12150,2025/pilot_100/text/section_text/0000092380/0000092380-26-000004/item_7a_market_risk.txt,
P2025-068,P2025-068,0000092380,LUV,0000092380-26-000004,item_8,Financial Statements and Supplementary Data,10,Item 8. Financial Statements and Supplementary Data,detected,678,1203,526,1180,30071,189945,2025/pilot_100/text/section_text/0000092380/0000092380-26-000004/item_8_financial_statements.txt,
P2025-069,P2025-069,0001535527,CRWD,0001535527-25-000009,item_1,Business,1,ITEM 1. BUSINESS,detected,68,242,175,485,10874,75727,2025/pilot_100/text/section_text/0001535527/0001535527-25-000009/item_1_business.txt,
P2025-069,P2025-069,0001535527,CRWD,0001535527-25-000009,item_1a,Risk Factors,2,ITEM 1A. RISK FACTORS,detected,243,620,378,883,26707,174788,2025/pilot_100/text/section_text/0001535527/0001535527-25-000009/item_1a_risk_factors.txt,
P2025-069,P2025-069,0001535527,CRWD,0001535527-25-000009,item_1b,Unresolved Staff Comments,3,ITEM 1B. UNRESOLVED STAFF COMMENTS,detected,621,622,2,3,6,39,2025/pilot_100/text/section_text/0001535527/0001535527-25-000009/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-069,P2025-069,0001535527,CRWD,0001535527-25-000009,item_1c,Cybersecurity,4,ITEM 1C. CYBERSECURITY,detected,623,634,12,32,788,5799,2025/pilot_100/text/section_text/0001535527/0001535527-25-000009/item_1c_cybersecurity.txt,
P2025-069,P2025-069,0001535527,CRWD,0001535527-25-000009,item_2,Properties,5,ITEM 2. PROPERTIES,detected,635,637,3,7,114,708,2025/pilot_100/text/section_text/0001535527/0001535527-25-000009/item_2_properties.txt,
P2025-069,P2025-069,0001535527,CRWD,0001535527-25-000009,item_3,Legal Proceedings,6,ITEM 3. LEGAL PROCEEDINGS,detected,638,643,6,12,234,1440,2025/pilot_100/text/section_text/0001535527/0001535527-25-000009/item_3_legal_proceedings.txt,
P2025-069,P2025-069,0001535527,CRWD,0001535527-25-000009,item_5,Market for Registrant's Common Equity,7,"ITEM 5. MARKET FOR REGISTRANT’S COMMON EQUITY, RELATED STOCKHOLDER MATTERS AND ISSUER PURCHASES OF EQUITY SECURITIES",detected,644,664,21,32,671,4072,2025/pilot_100/text/section_text/0001535527/0001535527-25-000009/item_5_stock_market_information.txt,
P2025-069,P2025-069,0001535527,CRWD,0001535527-25-000009,item_7,Management's Discussion and Analysis,8,ITEM 7. MANAGEMENT’S DISCUSSION AND ANALYSIS OF FINANCIAL CONDITION AND RESULTS OF OPERATIONS,detected,665,791,127,283,7792,51693,2025/pilot_100/text/section_text/0001535527/0001535527-25-000009/item_7_management_discussion_and_analysis.txt,
P2025-069,P2025-069,0001535527,CRWD,0001535527-25-000009,item_7a,Market Risk,9,ITEM 7A. QUANTITATIVE AND QUALITATIVE DISCLOSURES ABOUT MARKET RISK,detected,792,800,9,27,507,3158,2025/pilot_100/text/section_text/0001535527/0001535527-25-000009/item_7a_market_risk.txt,
P2025-069,P2025-069,0001535527,CRWD,0001535527-25-000009,item_8,Financial Statements and Supplementary Data,10,ITEM 8. FINANCIAL STATEMENTS AND SUPPLEMENTARY DATA,detected,801,1274,474,993,24578,160379,2025/pilot_100/text/section_text/0001535527/0001535527-25-000009/item_8_financial_statements.txt,
P2025-070,P2025-070,0000864749,TRMB,0000864749-25-000090,item_1,Business,1,Item 1. Business,detected,62,175,114,332,7645,54220,2025/pilot_100/text/section_text/0000864749/0000864749-25-000090/item_1_business.txt,
P2025-070,P2025-070,0000864749,TRMB,0000864749-25-000090,item_1a,Risk Factors,2,Item 1A. Risk Factors,detected,176,400,225,453,11565,77158,2025/pilot_100/text/section_text/0000864749/0000864749-25-000090/item_1a_risk_factors.txt,
P2025-070,P2025-070,0000864749,TRMB,0000864749-25-000090,item_1b,Unresolved Staff Comments,3,Item 1B. Unresolved Staff Comments,detected,401,402,2,3,6,39,2025/pilot_100/text/section_text/0000864749/0000864749-25-000090/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-070,P2025-070,0000864749,TRMB,0000864749-25-000090,item_1c,Cybersecurity,4,Item 1C. Cybersecurity,detected,403,415,13,35,828,5835,2025/pilot_100/text/section_text/0000864749/0000864749-25-000090/item_1c_cybersecurity.txt,
P2025-070,P2025-070,0000864749,TRMB,0000864749-25-000090,item_2,Properties,5,Item 2. Properties,detected,416,418,3,7,67,447,2025/pilot_100/text/section_text/0000864749/0000864749-25-000090/item_2_properties.txt,
P2025-070,P2025-070,0000864749,TRMB,0000864749-25-000090,item_3,Legal Proceedings,6,Item 3. Legal Proceedings,detected,419,423,5,8,67,387,2025/pilot_100/text/section_text/0000864749/0000864749-25-000090/item_3_legal_proceedings.txt,
P2025-070,P2025-070,0000864749,TRMB,0000864749-25-000090,item_5,Market for Registrant's Common Equity,7,"Item 5. Market for Registrant’s Common Equity, Related Stockholder Matters, and Issuer Purchases of Equity Securities",detected,424,435,12,22,427,2672,2025/pilot_100/text/section_text/0000864749/0000864749-25-000090/item_5_stock_market_information.txt,
P2025-070,P2025-070,0000864749,TRMB,0000864749-25-000090,item_7,Management's Discussion and Analysis,8,Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations,detected,436,596,161,288,6759,44491,2025/pilot_100/text/section_text/0000864749/0000864749-25-000090/item_7_management_discussion_and_analysis.txt,
P2025-070,P2025-070,0000864749,TRMB,0000864749-25-000090,item_7a,Market Risk,9,Item 7A. Quantitative and Qualitative Disclosures about Market Risk,detected,597,608,12,25,479,3197,2025/pilot_100/text/section_text/0000864749/0000864749-25-000090/item_7a_market_risk.txt,
P2025-070,P2025-070,0000864749,TRMB,0000864749-25-000090,item_8,Financial Statements and Supplementary Data,10,Item 8. Financial Statements and Supplementary Data,detected,609,1007,399,768,16973,108136,2025/pilot_100/text/section_text/0000864749/0000864749-25-000090/item_8_financial_statements.txt,
P2025-071,P2025-071,0000050863,INTC,0000050863-26-000011,item_1,Business,1,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000050863/0000050863-26-000011/item_1_business.txt,
P2025-071,P2025-071,0000050863,INTC,0000050863-26-000011,item_1a,Risk Factors,2,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000050863/0000050863-26-000011/item_1a_risk_factors.txt,
P2025-071,P2025-071,0000050863,INTC,0000050863-26-000011,item_1b,Unresolved Staff Comments,3,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000050863/0000050863-26-000011/item_1b_unresolved_staff_comments.txt,
P2025-071,P2025-071,0000050863,INTC,0000050863-26-000011,item_1c,Cybersecurity,4,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000050863/0000050863-26-000011/item_1c_cybersecurity.txt,
P2025-071,P2025-071,0000050863,INTC,0000050863-26-000011,item_2,Properties,5,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000050863/0000050863-26-000011/item_2_properties.txt,
P2025-071,P2025-071,0000050863,INTC,0000050863-26-000011,item_3,Legal Proceedings,6,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000050863/0000050863-26-000011/item_3_legal_proceedings.txt,
P2025-071,P2025-071,0000050863,INTC,0000050863-26-000011,item_5,Market for Registrant's Common Equity,7,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000050863/0000050863-26-000011/item_5_stock_market_information.txt,
P2025-071,P2025-071,0000050863,INTC,0000050863-26-000011,item_7,Management's Discussion and Analysis,8,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000050863/0000050863-26-000011/item_7_management_discussion_and_analysis.txt,
P2025-071,P2025-071,0000050863,INTC,0000050863-26-000011,item_7a,Market Risk,9,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000050863/0000050863-26-000011/item_7a_market_risk.txt,
P2025-071,P2025-071,0000050863,INTC,0000050863-26-000011,item_8,Financial Statements and Supplementary Data,10,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000050863/0000050863-26-000011/item_8_financial_statements.txt,
P2025-072,P2025-072,0001561550,DDOG,0001628280-26-008819,item_1,Business,1,Item 1. Business,detected,81,188,108,286,5594,39007,2025/pilot_100/text/section_text/0001561550/0001628280-26-008819/item_1_business.txt,
P2025-072,P2025-072,0001561550,DDOG,0001628280-26-008819,item_1a,Risk Factors,2,Item 1A. Risk Factors,detected,189,478,290,760,22670,149238,2025/pilot_100/text/section_text/0001561550/0001628280-26-008819/item_1a_risk_factors.txt,
P2025-072,P2025-072,0001561550,DDOG,0001628280-26-008819,item_1b,Unresolved Staff Comments,3,Item 1B. Unresolved Staff Comments,detected,479,480,2,3,6,39,2025/pilot_100/text/section_text/0001561550/0001628280-26-008819/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-072,P2025-072,0001561550,DDOG,0001628280-26-008819,item_1c,Cybersecurity,4,Item 1C. Cybersecurity,detected,481,491,11,44,1114,7543,2025/pilot_100/text/section_text/0001561550/0001628280-26-008819/item_1c_cybersecurity.txt,
P2025-072,P2025-072,0001561550,DDOG,0001628280-26-008819,item_2,Properties,5,Item 2. Properties,detected,492,495,4,7,104,630,2025/pilot_100/text/section_text/0001561550/0001628280-26-008819/item_2_properties.txt,
P2025-072,P2025-072,0001561550,DDOG,0001628280-26-008819,item_3,Legal Proceedings,6,Item 3. Legal Proceedings,detected,496,500,5,10,127,796,2025/pilot_100/text/section_text/0001561550/0001628280-26-008819/item_3_legal_proceedings.txt,
P2025-072,P2025-072,0001561550,DDOG,0001628280-26-008819,item_5,Market for Registrant's Common Equity,7,"Item 5. Market for Registrant's Common Equity, Related Stockholder Matters and Issuer Purchases of Equity Securities",detected,501,515,15,22,469,2816,2025/pilot_100/text/section_text/0001561550/0001628280-26-008819/item_5_stock_market_information.txt,
P2025-072,P2025-072,0001561550,DDOG,0001628280-26-008819,item_7,Management's Discussion and Analysis,8,Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations,detected,516,641,126,268,6294,41040,2025/pilot_100/text/section_text/0001561550/0001628280-26-008819/item_7_management_discussion_and_analysis.txt,
P2025-072,P2025-072,0001561550,DDOG,0001628280-26-008819,item_7a,Market Risk,9,Item 7A. Quantitative and Qualitative Disclosures About Market Risk.,detected,642,649,8,24,476,2961,2025/pilot_100/text/section_text/0001561550/0001628280-26-008819/item_7a_market_risk.txt,
P2025-072,P2025-072,0001561550,DDOG,0001628280-26-008819,item_8,Financial Statements and Supplementary Data,10,Item 8. Financial Statements and Supplementary Data,detected,650,1042,393,740,19086,122466,2025/pilot_100/text/section_text/0001561550/0001628280-26-008819/item_8_financial_statements.txt,
P2025-073,P2025-073,0000820313,APH,0001104659-26-013549,item_1,Business,1,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000820313/0001104659-26-013549/item_1_business.txt,
P2025-073,P2025-073,0000820313,APH,0001104659-26-013549,item_1a,Risk Factors,2,Item 1A. Risk Factors,detected,120,201,82,278,8513,57921,2025/pilot_100/text/section_text/0000820313/0001104659-26-013549/item_1a_risk_factors.txt,
P2025-073,P2025-073,0000820313,APH,0001104659-26-013549,item_1b,Unresolved Staff Comments,3,Item 1B. Unresolved Staff Comments,detected,202,203,2,3,6,39,2025/pilot_100/text/section_text/0000820313/0001104659-26-013549/item_1b_unresolved_staff_comments.txt,section_too_short
